case,real,order,mode,bp,packed32,prefetch,frontier,resident,cycles,channels,batches,pairs,scalar_mac,words,xwords,graph_words,prefetch_words,cache_hits,refetches,peak_slots,graph_hits,req_stall,out_stall,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13
train12_p9,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train12_p9,1,1,2,0,1,1,0,1,1228,58,58,580,5800,274,116,137,126,0,0,4,343,0,0,1,21,21,6,129,0,174,58,580,174,58,0,6,1
train12_p9,1,1,2,0,1,1,1,0,1031,70,47,418,4180,290,140,129,100,0,12,3,306,0,0,1,21,21,6,120,0,151,47,470,141,47,0,6,1
train12_p9,1,1,2,0,1,1,1,1,1023,70,47,418,4180,268,118,129,100,11,1,4,306,0,0,1,21,21,6,120,0,143,47,470,141,47,0,6,1
train12_p9,1,1,2,1,1,1,0,1,1485,58,58,580,5800,274,116,137,126,0,0,4,343,94,5,1,30,57,6,147,0,363,58,580,174,58,0,11,1
train12_p9,1,1,2,1,1,1,1,0,1314,70,47,418,4180,290,140,129,100,0,12,3,306,92,2,1,30,57,6,171,0,336,47,470,141,47,0,8,1
train12_p9,1,1,2,1,1,1,1,1,1309,70,47,418,4180,268,118,129,100,11,1,4,306,81,1,1,30,57,6,179,0,324,47,470,141,47,0,7,1
train12_p9,1,1,3,0,1,1,0,1,1209,57,57,570,5700,268,114,133,121,0,0,4,340,0,0,1,21,21,6,128,0,171,57,570,171,57,0,6,1
train12_p9,1,1,3,0,1,1,1,1,1021,68,47,416,4160,263,116,126,98,10,1,4,305,0,0,1,21,21,6,120,0,141,47,470,141,47,0,6,1
train12_p9,1,1,3,1,1,1,0,1,1474,57,57,570,5700,268,114,133,121,0,0,4,340,101,3,1,27,54,6,156,0,366,57,570,171,57,0,9,1
train12_p9,1,1,3,1,1,1,1,1,1286,68,47,416,4160,263,116,126,98,10,1,4,305,76,1,1,27,54,6,173,0,313,47,470,141,47,0,7,1
train12_p10,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train12_p10,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train12_p10,1,1,2,0,1,1,0,1,1206,57,57,570,5700,268,114,133,124,0,0,4,344,0,0,1,21,21,6,125,0,171,57,570,171,57,0,6,1
train12_p10,1,1,2,0,1,1,1,0,1046,71,48,414,4140,288,142,125,100,0,14,3,312,0,0,1,21,21,6,119,0,152,48,480,144,48,0,6,1
train12_p10,1,1,2,0,1,1,1,1,1036,71,48,414,4140,262,116,125,100,13,1,4,312,0,0,1,21,21,6,119,0,142,48,480,144,48,0,6,1
train12_p10,1,1,2,1,1,1,0,1,1459,57,57,570,5700,268,114,133,124,0,0,4,344,107,1,1,30,57,6,144,0,359,57,570,171,57,0,7,1
train12_p10,1,1,2,1,1,1,1,0,1335,71,48,414,4140,288,142,125,100,0,14,3,312,105,3,1,30,57,6,163,0,349,48,480,144,48,0,9,1
train12_p10,1,1,2,1,1,1,1,1,1297,71,48,414,4140,262,116,125,100,13,1,4,312,89,4,1,30,57,6,164,0,309,48,480,144,48,0,10,1
train12_p10,1,1,3,0,1,1,0,1,1186,56,56,560,5600,261,112,128,119,0,0,4,341,0,0,1,21,21,6,123,0,168,56,560,168,56,0,6,1
train12_p10,1,1,3,0,1,1,1,1,1034,70,48,410,4100,255,114,120,96,13,1,4,310,0,0,1,21,21,6,119,0,140,48,480,144,48,0,6,1
train12_p10,1,1,3,1,1,1,0,1,1440,56,56,560,5600,261,112,128,119,0,0,4,341,79,7,1,27,54,6,140,0,359,56,560,168,56,0,13,1
train12_p10,1,1,3,1,1,1,1,1,1263,70,48,410,4100,255,114,120,96,13,1,4,310,60,2,1,27,54,6,151,0,296,48,480,144,48,0,8,1
train12_p11,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train12_p11,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train12_p11,1,1,2,0,1,1,0,1,1228,58,58,580,5800,267,116,130,118,0,0,4,336,0,0,1,21,21,6,129,0,174,58,580,174,58,0,6,1
train12_p11,1,1,2,0,1,1,1,0,1073,73,49,408,4080,289,146,122,93,0,15,4,306,0,0,1,21,21,6,126,0,157,49,490,147,49,0,6,1
train12_p11,1,1,2,0,1,1,1,1,1059,73,49,408,4080,261,118,122,93,14,1,4,306,0,0,1,21,21,6,126,0,143,49,490,147,49,0,6,1
train12_p11,1,1,2,1,1,1,0,1,1480,58,58,580,5800,267,116,130,118,0,0,4,336,82,1,1,30,57,6,152,0,357,58,580,174,58,0,7,1
train12_p11,1,1,2,1,1,1,1,0,1368,73,49,408,4080,289,146,122,93,0,15,4,306,99,2,1,30,57,6,177,0,354,49,490,147,49,0,8,1
train12_p11,1,1,2,1,1,1,1,1,1313,73,49,408,4080,261,118,122,93,14,1,4,306,71,1,1,30,57,6,172,0,305,49,490,147,49,0,7,1
train12_p11,1,1,3,0,1,1,0,1,1207,57,57,570,5700,268,114,133,121,0,0,4,335,0,0,1,21,21,6,126,0,171,57,570,171,57,0,6,1
train12_p11,1,1,3,0,1,1,1,1,1053,71,49,406,4060,260,116,123,96,13,1,4,307,0,0,1,21,21,6,122,0,141,49,490,147,49,0,6,1
train12_p11,1,1,3,1,1,1,0,1,1463,57,57,570,5700,268,114,133,121,0,0,4,335,93,4,1,27,54,6,144,0,366,57,570,171,57,0,10,1
train12_p11,1,1,3,1,1,1,1,1,1313,71,49,406,4060,260,116,123,96,13,1,4,307,96,1,1,27,54,6,165,0,318,49,490,147,49,0,7,1
train12_p12,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train12_p12,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train12_p12,1,1,2,0,1,1,0,1,1266,60,60,600,6000,281,120,140,132,0,0,4,383,0,0,1,21,21,6,131,0,180,60,600,180,60,0,6,1
train12_p12,1,1,2,0,1,1,1,0,1167,73,54,445,4450,303,146,136,110,0,13,3,345,0,0,1,21,21,6,134,0,168,54,540,162,54,0,6,1
train12_p12,1,1,2,0,1,1,1,1,1153,73,54,445,4450,277,120,136,110,13,0,4,345,0,0,1,21,21,6,134,0,154,54,540,162,54,0,6,1
train12_p12,1,1,2,1,1,1,0,1,1533,60,60,600,6000,281,120,140,132,0,0,4,383,105,4,1,30,57,6,153,0,376,60,600,180,60,0,10,1
train12_p12,1,1,2,1,1,1,1,0,1467,73,54,445,4450,303,146,136,110,0,13,3,345,114,3,1,30,57,6,184,0,370,54,540,162,54,0,9,1
train12_p12,1,1,2,1,1,1,1,1,1434,73,54,445,4450,277,120,136,110,13,0,4,345,87,2,1,30,57,6,187,0,335,54,540,162,54,0,8,1
train12_p12,1,1,3,0,1,1,0,1,1265,60,60,600,6000,281,120,140,132,0,0,4,381,0,0,1,21,21,6,130,0,180,60,600,180,60,0,6,1
train12_p12,1,1,3,0,1,1,1,1,1134,71,53,443,4430,276,120,135,111,11,0,4,347,0,0,1,21,21,6,131,0,153,53,530,159,53,0,6,1
train12_p12,1,1,3,1,1,1,0,1,1524,60,60,600,6000,281,120,140,132,0,0,4,381,101,4,1,27,54,6,149,0,377,60,600,180,60,0,10,1
train12_p12,1,1,3,1,1,1,1,1,1393,71,53,443,4430,276,120,135,111,11,0,4,347,92,3,1,27,54,6,173,0,328,53,530,159,53,0,9,1
train12_p13,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train12_p13,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train12_p13,1,1,2,0,1,1,0,1,1128,53,53,530,5300,239,106,112,103,0,0,4,347,0,0,1,21,21,6,119,0,159,53,530,159,53,0,6,1
train12_p13,1,1,2,0,1,1,1,0,1025,65,47,414,4140,259,130,108,82,0,12,3,312,0,0,1,21,21,6,116,0,149,47,470,141,47,0,6,1
train12_p13,1,1,2,0,1,1,1,1,1013,65,47,414,4140,237,108,108,82,11,1,4,312,0,0,1,21,21,6,116,0,137,47,470,141,47,0,6,1
train12_p13,1,1,2,1,1,1,0,1,1373,53,53,530,5300,239,106,112,103,0,0,4,347,88,2,1,30,57,6,143,0,333,53,530,159,53,0,8,1
train12_p13,1,1,2,1,1,1,1,0,1294,65,47,414,4140,259,130,108,82,0,12,3,312,79,0,1,30,57,6,162,0,327,47,470,141,47,0,6,1
train12_p13,1,1,2,1,1,1,1,1,1280,65,47,414,4140,237,108,108,82,11,1,4,312,93,6,1,30,57,6,165,0,304,47,470,141,47,0,12,1
train12_p13,1,1,3,0,1,1,0,1,1130,53,53,530,5300,238,106,111,100,0,0,4,342,0,0,1,21,21,6,121,0,159,53,530,159,53,0,6,1
train12_p13,1,1,3,0,1,1,1,1,1016,65,47,414,4140,236,108,107,78,11,1,4,305,0,0,1,21,21,6,119,0,137,47,470,141,47,0,6,1
train12_p13,1,1,3,1,1,1,0,1,1368,53,53,530,5300,238,106,111,100,0,0,4,342,94,2,1,27,54,6,139,0,338,53,530,159,53,0,8,1
train12_p13,1,1,3,1,1,1,1,1,1261,65,47,414,4140,236,108,107,78,11,1,4,305,82,3,1,27,54,6,164,0,295,47,470,141,47,0,9,1
train12_p14,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train12_p14,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train12_p14,1,1,2,0,1,1,0,1,1206,57,57,570,5700,253,114,118,110,0,0,4,350,0,0,1,21,21,6,125,0,171,57,570,171,57,0,6,1
train12_p14,1,1,2,0,1,1,1,0,1107,71,51,413,4130,278,142,115,94,0,14,4,322,0,0,1,21,21,6,122,0,165,51,510,153,51,0,6,1
train12_p14,1,1,2,0,1,1,1,1,1091,71,51,413,4130,252,116,115,94,13,1,4,322,0,0,1,21,21,6,122,0,149,51,510,153,51,0,6,1
train12_p14,1,1,2,1,1,1,0,1,1456,57,57,570,5700,253,114,118,110,0,0,4,350,99,2,1,30,57,6,147,0,352,57,570,171,57,0,8,1
train12_p14,1,1,2,1,1,1,1,0,1406,71,51,413,4130,278,142,115,94,0,14,4,322,88,6,1,30,57,6,177,0,358,51,510,153,51,0,12,1
train12_p14,1,1,2,1,1,1,1,1,1368,71,51,413,4130,252,116,115,94,13,1,4,322,93,6,1,30,57,6,168,0,329,51,510,153,51,0,12,1
train12_p14,1,1,3,0,1,1,0,1,1207,57,57,570,5700,256,114,121,112,0,0,4,347,0,0,1,21,21,6,126,0,171,57,570,171,57,0,6,1
train12_p14,1,1,3,0,1,1,1,1,1093,71,51,413,4130,255,116,118,95,13,1,4,318,0,0,1,21,21,6,124,0,149,51,510,153,51,0,6,1
train12_p14,1,1,3,1,1,1,0,1,1456,57,57,570,5700,256,114,121,112,0,0,4,347,81,2,1,27,54,6,147,0,358,57,570,171,57,0,8,1
train12_p14,1,1,3,1,1,1,1,1,1368,71,51,413,4130,255,116,118,95,13,1,4,318,106,2,1,27,54,6,177,0,330,51,510,153,51,0,8,1
train12_p15,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train12_p15,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train12_p15,1,1,2,0,1,1,0,1,1166,55,55,550,5500,254,110,123,114,0,0,4,346,0,0,1,21,21,6,121,0,165,55,550,165,55,0,6,1
train12_p15,1,1,2,0,1,1,1,0,1060,67,49,412,4120,276,134,121,101,0,12,4,322,0,0,1,21,21,6,119,0,151,49,490,147,49,0,6,1
train12_p15,1,1,2,0,1,1,1,1,1052,67,49,412,4120,252,110,121,101,12,0,4,322,0,0,1,21,21,6,119,0,143,49,490,147,49,0,6,1
train12_p15,1,1,2,1,1,1,0,1,1401,55,55,550,5500,254,110,123,114,0,0,4,346,109,3,1,30,57,6,139,0,334,55,550,165,55,0,9,1
train12_p15,1,1,2,1,1,1,1,0,1324,67,49,412,4120,276,134,121,101,0,12,4,322,90,0,1,30,57,6,162,0,327,49,490,147,49,0,6,1
train12_p15,1,1,2,1,1,1,1,1,1313,67,49,412,4120,252,110,121,101,12,0,4,322,73,6,1,30,57,6,156,0,316,49,490,147,49,0,12,1
train12_p15,1,1,3,0,1,1,0,1,1166,55,55,550,5500,251,110,120,111,0,0,4,346,0,0,1,21,21,6,121,0,165,55,550,165,55,0,6,1
train12_p15,1,1,3,0,1,1,1,1,1053,67,49,412,4120,250,110,119,98,12,0,4,321,0,0,1,21,21,6,120,0,143,49,490,147,49,0,6,1
train12_p15,1,1,3,1,1,1,0,1,1414,55,55,550,5500,251,110,120,111,0,0,4,346,85,5,1,27,54,6,143,0,347,55,550,165,55,0,11,1
train12_p15,1,1,3,1,1,1,1,1,1294,67,49,412,4120,250,110,119,98,12,0,4,321,78,6,1,27,54,6,149,0,310,49,490,147,49,0,12,1
train12_p16,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train12_p16,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train12_p16,1,1,2,0,1,1,0,1,1285,61,61,610,6100,295,122,152,140,0,0,4,373,0,0,1,21,21,6,132,0,183,61,610,183,61,0,6,1
train12_p16,1,1,2,0,1,1,1,0,1088,74,50,444,4440,316,148,147,111,0,13,4,324,0,0,1,21,21,6,125,0,158,50,500,150,50,0,6,1
train12_p16,1,1,2,0,1,1,1,1,1072,74,50,444,4440,290,122,147,111,13,0,4,324,0,0,1,21,21,6,125,0,142,50,500,150,50,0,6,1
train12_p16,1,1,2,1,1,1,0,1,1562,61,61,610,6100,295,122,152,140,0,0,4,372,107,0,1,30,57,6,160,0,386,61,610,184,61,0,6,1
train12_p16,1,1,2,1,1,1,1,0,1394,74,50,444,4440,316,148,147,111,0,13,4,324,114,0,1,30,57,6,189,0,355,50,500,150,50,0,6,1
train12_p16,1,1,2,1,1,1,1,1,1347,74,50,444,4440,290,122,147,111,13,0,4,324,83,0,1,30,57,6,184,0,313,50,500,150,50,0,6,1
train12_p16,1,1,3,0,1,1,0,1,1286,61,61,610,6100,286,122,143,132,0,0,4,374,0,0,1,21,21,6,133,0,183,61,610,183,61,0,6,1
train12_p16,1,1,3,0,1,1,1,1,1072,74,50,444,4440,280,122,137,103,13,0,4,326,0,0,1,21,21,6,125,0,142,50,500,150,50,0,6,1
train12_p16,1,1,3,1,1,1,0,1,1555,61,61,610,6100,286,122,143,132,0,0,4,374,94,6,1,27,54,6,153,0,387,61,610,183,61,0,12,1
train12_p16,1,1,3,1,1,1,1,1,1351,74,50,444,4440,280,122,137,103,13,0,4,326,91,0,1,27,54,6,185,0,322,50,500,150,50,0,6,1
train12_p17,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train12_p17,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train12_p17,1,1,2,0,1,1,0,1,1229,58,58,580,5800,288,116,151,139,0,0,4,377,0,0,1,21,21,6,130,0,174,58,580,174,58,0,6,1
train12_p17,1,1,2,0,1,1,1,0,1113,73,51,449,4490,315,146,148,114,0,15,4,336,0,0,1,21,21,6,134,0,159,51,510,153,51,0,6,1
train12_p17,1,1,2,0,1,1,1,1,1099,73,51,449,4490,285,116,148,114,15,0,4,336,0,0,1,21,21,6,134,0,145,51,510,153,51,0,6,1
train12_p17,1,1,2,1,1,1,0,1,1485,58,58,580,5800,288,116,151,139,0,0,4,377,108,2,1,30,57,6,153,0,360,58,580,174,58,0,8,1
train12_p17,1,1,2,1,1,1,1,0,1429,73,51,449,4490,315,146,148,114,0,15,4,336,92,0,1,30,57,6,199,0,365,51,510,153,51,0,6,1
train12_p17,1,1,2,1,1,1,1,1,1375,73,51,449,4490,285,116,148,114,15,0,4,336,95,0,1,30,57,6,200,0,310,51,510,153,51,0,6,1
train12_p17,1,1,3,0,1,1,0,1,1229,58,58,580,5800,283,116,146,134,0,0,4,374,0,0,1,21,21,6,130,0,174,58,580,174,58,0,6,1
train12_p17,1,1,3,0,1,1,1,1,1100,74,51,445,4450,280,116,143,110,16,0,4,331,0,0,1,21,21,6,135,0,145,51,510,153,51,0,6,1
train12_p17,1,1,3,1,1,1,0,1,1504,58,58,580,5800,283,116,146,134,0,0,4,374,101,2,1,27,54,6,159,0,379,58,580,174,58,0,8,1
train12_p17,1,1,3,1,1,1,1,1,1370,74,51,445,4450,280,116,143,110,16,0,4,331,105,0,1,27,54,6,193,0,318,51,510,153,51,0,6,1
train12_p18,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train12_p18,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train12_p18,1,1,2,0,1,1,0,1,1227,58,58,580,5800,270,116,133,123,0,0,4,353,0,0,1,21,21,6,128,0,174,58,580,174,58,0,6,1
train12_p18,1,1,2,0,1,1,1,0,1092,74,50,423,4230,299,148,130,103,0,16,4,317,0,0,1,21,21,6,127,0,160,50,500,150,50,0,6,1
train12_p18,1,1,2,0,1,1,1,1,1080,74,50,423,4230,269,118,130,103,15,1,4,317,0,0,1,21,21,6,127,0,148,50,500,150,50,0,6,1
train12_p18,1,1,2,1,1,1,0,1,1496,58,58,580,5800,270,116,133,123,0,0,4,353,78,2,1,30,57,6,151,0,373,58,580,174,58,0,8,1
train12_p18,1,1,2,1,1,1,1,0,1391,74,50,423,4230,299,148,130,103,0,16,4,317,102,2,1,30,57,6,179,0,360,50,500,150,50,0,8,1
train12_p18,1,1,2,1,1,1,1,1,1357,74,50,423,4230,269,118,130,103,15,1,4,317,80,3,1,30,57,6,181,0,323,50,500,150,50,0,9,1
train12_p18,1,1,3,0,1,1,0,1,1228,58,58,580,5800,269,116,132,121,0,0,4,347,0,0,1,21,21,6,129,0,174,58,580,174,58,0,6,1
train12_p18,1,1,3,0,1,1,1,1,1081,74,50,423,4230,268,118,129,101,15,1,4,318,0,0,1,21,21,6,128,0,148,50,500,150,50,0,6,1
train12_p18,1,1,3,1,1,1,0,1,1504,58,58,580,5800,269,116,132,121,0,0,4,347,93,4,1,27,54,6,164,0,372,58,580,174,58,0,10,1
train12_p18,1,1,3,1,1,1,1,1,1346,74,50,423,4230,268,118,129,101,15,1,4,318,85,5,1,27,54,6,175,0,322,50,500,150,50,0,11,1
train12_p19,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train12_p19,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train12_p19,1,1,2,0,1,1,0,1,1228,58,58,580,5800,278,116,141,130,0,0,4,370,0,0,1,21,21,6,129,0,174,58,580,174,58,0,6,1
train12_p19,1,1,2,0,1,1,1,0,1185,77,55,442,4420,314,154,139,115,0,19,4,341,0,0,1,21,21,6,136,0,169,55,550,165,55,0,6,1
train12_p19,1,1,2,0,1,1,1,1,1165,77,55,442,4420,282,122,139,115,16,3,4,341,0,0,1,21,21,6,136,0,149,55,550,165,55,0,6,1
train12_p19,1,1,2,1,1,1,0,1,1485,58,58,580,5800,278,116,141,130,0,0,4,370,112,3,1,30,57,6,147,0,365,58,580,174,58,0,9,1
train12_p19,1,1,2,1,1,1,1,0,1494,77,55,442,4420,314,154,139,115,0,19,4,341,118,1,1,30,57,6,196,0,372,55,550,165,55,0,7,1
train12_p19,1,1,2,1,1,1,1,1,1434,77,55,442,4420,282,122,139,115,16,3,4,341,82,5,1,30,57,6,183,0,321,55,550,165,55,0,11,1
train12_p19,1,1,3,0,1,1,0,1,1230,58,58,580,5800,284,116,147,133,0,0,4,365,0,0,1,21,21,6,131,0,174,58,580,174,58,0,6,1
train12_p19,1,1,3,0,1,1,1,1,1166,77,55,442,4420,284,122,141,116,16,3,4,339,0,0,1,21,21,6,137,0,149,55,550,165,55,0,6,1
train12_p19,1,1,3,1,1,1,0,1,1489,58,58,580,5800,284,116,147,133,0,0,4,365,108,3,1,27,54,6,155,0,367,58,580,174,58,0,9,1
train12_p19,1,1,3,1,1,1,1,1,1434,77,55,442,4420,284,122,141,116,16,3,4,339,89,4,1,27,54,6,185,0,326,55,550,165,55,0,10,1
train12_p20,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train12_p20,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train12_p20,1,1,2,0,1,1,0,1,1247,59,59,590,5900,270,118,131,121,0,0,4,342,0,0,1,21,21,6,130,0,177,59,590,177,59,0,6,1
train12_p20,1,1,2,0,1,1,1,0,1129,71,52,412,4120,285,142,122,99,0,12,3,310,0,0,1,21,21,6,128,0,166,52,520,156,52,0,6,1
train12_p20,1,1,2,0,1,1,1,1,1115,71,52,412,4120,263,120,122,99,11,1,4,310,0,0,1,21,21,6,128,0,152,52,520,156,52,0,6,1
train12_p20,1,1,2,1,1,1,0,1,1504,59,59,590,5900,270,118,131,121,0,0,4,342,102,0,1,30,57,6,146,0,373,59,590,177,59,0,6,1
train12_p20,1,1,2,1,1,1,1,0,1434,71,52,412,4120,285,142,122,99,0,12,3,310,103,4,1,30,57,6,190,0,360,52,520,156,52,0,10,1
train12_p20,1,1,2,1,1,1,1,1,1391,71,52,412,4120,263,120,122,99,11,1,4,310,91,3,1,30,57,6,182,0,326,52,520,156,52,0,9,1
train12_p20,1,1,3,0,1,1,0,1,1247,59,59,590,5900,267,118,128,118,0,0,4,342,0,0,1,21,21,6,130,0,177,59,590,177,59,0,6,1
train12_p20,1,1,3,0,1,1,1,1,1116,71,52,412,4120,263,120,122,98,11,1,4,309,0,0,1,21,21,6,129,0,152,52,520,156,52,0,6,1
train12_p20,1,1,3,1,1,1,0,1,1522,59,59,590,5900,267,118,128,118,0,0,4,342,99,5,1,27,54,6,142,0,396,59,590,177,59,0,11,1
train12_p20,1,1,3,1,1,1,1,1,1391,71,52,412,4120,263,120,122,98,11,1,4,309,106,2,1,27,54,6,180,0,335,52,520,156,52,0,8,1
train12_p21,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train12_p21,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train12_p21,1,1,2,0,1,1,0,1,1246,59,59,590,5900,274,118,135,126,0,0,4,373,0,0,1,21,21,6,129,0,177,59,590,177,59,0,6,1
train12_p21,1,1,2,0,1,1,1,0,1088,69,50,439,4390,289,138,130,105,0,10,3,332,0,0,1,21,21,6,123,0,160,50,500,150,50,0,6,1
train12_p21,1,1,2,0,1,1,1,1,1076,69,50,439,4390,269,118,130,105,10,0,4,332,0,0,1,21,21,6,123,0,148,50,500,150,50,0,6,1
train12_p21,1,1,2,1,1,1,0,1,1522,59,59,590,5900,274,118,135,126,0,0,4,373,96,5,1,30,57,6,149,0,383,59,590,177,59,0,11,1
train12_p21,1,1,2,1,1,1,1,0,1392,69,50,439,4390,289,138,130,105,0,10,3,332,104,2,1,30,57,6,173,0,367,50,500,150,50,0,8,1
train12_p21,1,1,2,1,1,1,1,1,1320,69,50,439,4390,269,118,130,105,10,0,4,332,72,1,1,30,57,6,163,0,306,50,500,150,50,0,7,1
train12_p21,1,1,3,0,1,1,0,1,1245,59,59,590,5900,275,118,136,128,0,0,4,374,0,0,1,21,21,6,128,0,177,59,590,177,59,0,6,1
train12_p21,1,1,3,0,1,1,1,1,1075,69,50,438,4380,272,118,133,108,10,0,4,333,0,0,1,21,21,6,122,0,148,50,500,150,50,0,6,1
train12_p21,1,1,3,1,1,1,0,1,1522,59,59,590,5900,275,118,136,128,0,0,4,374,94,8,1,27,54,6,145,0,390,59,590,177,59,0,14,1
train12_p21,1,1,3,1,1,1,1,1,1335,69,50,438,4380,272,118,133,108,10,0,4,333,85,0,1,27,54,6,160,0,331,50,500,150,50,0,6,1
train12_p22,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train12_p22,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train12_p22,1,1,2,0,1,1,0,1,1226,58,58,580,5800,271,116,134,124,0,0,4,350,0,0,1,21,21,6,127,0,174,58,580,174,58,0,6,1
train12_p22,1,1,2,0,1,1,1,0,1110,75,51,420,4200,303,150,132,107,0,17,4,323,0,0,1,21,21,6,125,0,165,51,510,153,51,0,6,1
train12_p22,1,1,2,0,1,1,1,1,1088,75,51,420,4200,269,116,132,107,17,0,4,323,0,0,1,21,21,6,125,0,143,51,510,153,51,0,6,1
train12_p22,1,1,2,1,1,1,0,1,1485,58,58,580,5800,271,116,134,124,0,0,4,350,109,3,1,30,57,6,150,0,362,58,580,174,58,0,9,1
train12_p22,1,1,2,1,1,1,1,0,1412,75,51,420,4200,303,150,132,107,0,17,4,323,121,6,1,30,57,6,182,0,359,51,510,153,51,0,12,1
train12_p22,1,1,2,1,1,1,1,1,1357,75,51,420,4200,269,116,132,107,17,0,4,323,99,1,1,30,57,6,177,0,314,51,510,153,51,0,7,1
train12_p22,1,1,3,0,1,1,0,1,1227,58,58,580,5800,272,116,135,123,0,0,4,344,0,0,1,21,21,6,128,0,174,58,580,174,58,0,6,1
train12_p22,1,1,3,0,1,1,1,1,1090,75,51,420,4200,269,116,132,106,17,0,4,317,0,0,1,21,21,6,127,0,143,51,510,153,51,0,6,1
train12_p22,1,1,3,1,1,1,0,1,1479,58,58,580,5800,272,116,135,123,0,0,4,344,98,4,1,27,54,6,149,0,362,58,580,174,58,0,10,1
train12_p22,1,1,3,1,1,1,1,1,1357,75,51,420,4200,269,116,132,106,17,0,4,317,102,3,1,27,54,6,174,0,321,51,510,153,51,0,9,1
train12_p23,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train12_p23,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
